Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
1.0;1.0;2;1.0;1.0;1.0;37.0;;;;20.0;1;0;333;96.0;10.0;9.0;10.0;1;973;0;1
1.0;1.0;4;1.0;1.0;2.0;250.0;;;;;1;0;365;;;;;1;927;1;0
1.0;1.0;4;1.0;1.0;2.0;63.0;;;100.0;;2;10;293;95.0;10.0;10.0;10.0;1;399;1;0
1.0;1.0;1;1.0;1.0;1.0;18.0;;;;5.0;1;5;101;97.0;10.0;10.0;10.0;1;799;0;1
12.0;12.0;6;1.0;1.0;6.0;22.0;;;;;1;22;347;91.0;9.0;9.0;10.0;12;1193;0;0
7.0;7.0;2;1.0;1.0;1.0;75.0;;;120.0;;1;0;77;91.0;9.0;9.0;10.0;7;410;1;0
1.0;1.0;2;1.0;0.0;1.0;48.0;;;100.0;5.0;1;0;288;90.0;9.0;10.0;10.0;1;369;1;0
5.0;5.0;2;0.5;1.0;1.0;30.0;170.0;630.0;;10.0;1;10;135;94.0;9.0;9.0;10.0;5;1041;0;1
1.0;1.0;1;1.0;1.0;1.0;15.0;100.0;;;;1;0;31;91.0;9.0;9.0;9.0;1;494;0;1
1.0;1.0;2;1.0;1.0;2.0;70.0;350.0;950.0;200.0;;2;30;281;95.0;10.0;10.0;10.0;1;955;1;0
4.0;4.0;4;1.5;1.0;2.0;57.0;;;100.0;28.0;2;8;288;96.0;10.0;10.0;9.0;4;256;1;0
1.0;1.0;4;1.0;1.0;2.0;32.0;;;300.0;;1;15;357;93.0;10.0;9.0;9.0;1;352;0;1
1.0;1.0;2;1.0;0.0;1.0;55.0;;;100.0;;1;0;325;98.0;10.0;10.0;10.0;1;325;1;0
6.0;6.0;4;1.0;2.0;3.0;75.0;;;500.0;35.0;1;0;237;96.0;10.0;10.0;10.0;6;692;1;0
1.0;1.0;1;1.0;1.0;1.0;20.0;;;;;1;0;0;80.0;7.0;7.0;9.0;1;271;0;1
1.0;1.0;3;1.5;2.0;2.0;39.0;180.0;;;;2;39;315;96.0;10.0;10.0;9.0;1;972;0;1
2.0;2.0;5;1.5;2.0;2.0;100.0;;;150.0;;4;20;24;85.0;9.0;8.0;9.0;2;858;1;0
1.0;1.0;1;1.0;1.0;1.0;28.0;;450.0;;;1;0;0;;;;;1;614;0;1
5.0;5.0;2;1.0;0.0;1.0;58.0;;;87.0;18.0;1;0;307;92.0;9.0;10.0;10.0;5;2151;1;0
1.0;1.0;8;3.0;3.0;6.0;190.0;;;150.0;40.0;5;30;357;96.0;9.0;9.0;10.0;1;678;1;0
2.0;2.0;2;1.0;1.0;1.0;34.0;;;;;1;0;167;89.0;9.0;10.0;9.0;2;189;0;1
6.0;6.0;2;1.0;1.0;4.0;26.0;;;;;1;14;365;20.0;2.0;2.0;6.0;6;1300;0;0
1.0;1.0;2;1.0;1.0;1.0;35.0;;;;;1;0;89;;;;;1;53;0;1
1.0;1.0;4;1.0;2.0;2.0;100.0;;;300.0;20.0;1;0;6;87.0;9.0;8.0;10.0;1;1653;1;0
1.0;1.0;2;1.0;1.0;1.0;55.0;300.0;1200.0;;20.0;1;0;311;93.0;10.0;9.0;10.0;1;557;1;0
1.0;1.0;2;1.0;1.0;1.0;50.0;240.0;800.0;;;1;13;85;92.0;9.0;9.0;10.0;1;1069;0;1
4.0;4.0;2;1.0;1.0;1.0;43.0;;;200.0;30.0;1;0;99;;;;;3;744;0;1
2.0;2.0;1;2.0;1.0;1.0;40.0;;;;12.0;1;0;75;100.0;10.0;10.0;10.0;2;188;0;1
10.0;10.0;4;1.0;1.0;3.0;18.0;;;;;1;7;351;94.0;9.0;10.0;9.0;10;949;0;1
1.0;1.0;1;1.0;1.0;1.0;150.0;;;150.0;;1;0;87;;;;;1;736;1;0
1.0;1.0;2;1.0;1.0;1.0;30.0;;;;;1;0;38;97.0;10.0;10.0;10.0;1;482;0;1
5.0;5.0;8;2.0;3.0;4.0;140.0;;;190.0;30.0;2;15;321;96.0;10.0;10.0;10.0;4;783;1;0
1.0;1.0;3;2.0;2.0;2.0;41.0;;;300.0;30.0;1;5;36;96.0;10.0;9.0;9.0;1;287;1;0
6.0;6.0;6;1.0;2.0;3.0;89.0;;;150.0;50.0;1;0;44;88.0;10.0;9.0;10.0;1;825;1;0
2.0;2.0;4;1.0;0.0;2.0;40.0;;;96.0;10.0;1;0;207;100.0;10.0;10.0;10.0;2;635;1;0
114.0;114.0;2;2.0;1.0;1.0;28.0;;;;15.0;1;5;92;;;;;97;1066;0;1
2.0;2.0;2;1.0;;1.0;49.0;;;;8.0;1;7;341;87.0;10.0;9.0;10.0;2;802;1;0
1.0;1.0;3;1.0;1.0;2.0;65.0;465.0;1460.0;300.0;;2;10;289;88.0;9.0;10.0;9.0;1;809;1;0
5.0;5.0;4;1.0;1.0;1.0;80.0;;;96.0;30.0;2;15;335;93.0;9.0;8.0;10.0;5;53;1;0
12.0;12.0;4;1.0;1.0;1.0;79.0;;;250.0;20.0;2;15;339;;;;;12;1534;1;0
1.0;1.0;6;2.0;3.0;5.0;100.0;;;;100.0;5;20;89;;;;;1;337;1;0
1.0;1.0;3;1.0;1.0;2.0;50.0;;;150.0;10.0;1;20;108;100.0;10.0;10.0;10.0;1;1561;1;0
16.0;16.0;4;1.0;2.0;3.0;99.0;;;100.0;30.0;4;0;324;93.0;10.0;10.0;10.0;16;1012;1;0
5.0;5.0;2;2.0;1.0;2.0;25.0;;;96.0;30.0;3;10;172;80.0;9.0;8.0;10.0;5;70;0;1
0.0;0.0;3;1.0;3.0;3.0;120.0;;;;;1;0;333;;;;;1;909;1;0
15.0;15.0;10;3.0;4.0;8.0;205.0;;;;;4;5;280;96.0;10.0;9.0;10.0;15;441;1;0
1.0;1.0;4;1.0;2.0;2.0;50.0;;;;20.0;1;0;0;98.0;10.0;10.0;10.0;1;2029;1;0
1.0;1.0;5;1.0;2.0;4.0;80.0;;;250.0;30.0;2;15;317;95.0;10.0;10.0;10.0;1;203;1;0
1.0;1.0;2;1.0;1.0;1.0;65.0;;;;;1;0;285;100.0;10.0;10.0;10.0;1;374;1;0
1.0;1.0;2;1.0;1.0;1.0;46.0;;;200.0;10.0;1;5;62;100.0;10.0;10.0;10.0;1;201;0;1
6.0;6.0;4;2.0;1.0;3.0;36.0;300.0;1000.0;;10.0;2;20;347;83.0;9.0;9.0;10.0;6;667;0;1
39.0;39.0;4;1.0;1.0;4.0;89.0;;;;;1;0;320;;;;;29;239;1;0
4.0;4.0;5;1.0;0.0;3.0;59.0;;;500.0;65.0;2;9;322;;;;;3;2867;1;0
3.0;3.0;1;1.0;1.0;1.0;35.0;;;100.0;10.0;1;10;224;100.0;10.0;10.0;10.0;3;597;0;1
8.0;8.0;3;1.0;1.0;2.0;37.0;;;100.0;15.0;2;9;274;87.0;9.0;9.0;10.0;8;1727;1;0
4.0;4.0;5;1.0;2.0;3.0;90.0;;;200.0;55.0;3;20;217;97.0;10.0;10.0;10.0;4;2195;1;0
2.0;2.0;1;1.0;1.0;1.0;14.0;;;;;1;5;96;94.0;9.0;10.0;8.0;2;885;0;1
2.0;2.0;6;1.0;1.0;2.0;54.0;415.0;1320.0;188.0;29.0;4;10;37;99.0;10.0;10.0;10.0;1;1106;1;0
1.0;1.0;2;1.0;1.0;1.0;66.0;;;;;1;0;151;98.0;10.0;9.0;10.0;1;723;1;0
7.0;7.0;2;1.0;1.0;1.0;45.0;350.0;1300.0;100.0;15.0;2;8;169;87.0;9.0;9.0;9.0;7;974;0;1
1.0;1.0;2;1.0;1.0;1.0;30.0;;;100.0;20.0;1;0;19;;;;;1;1104;0;1
2.0;2.0;2;1.0;1.0;1.0;35.0;;;;;1;0;0;;;;;2;722;0;1
10.0;10.0;6;2.0;2.0;3.0;140.0;930.0;3000.0;200.0;;3;10;319;94.0;10.0;10.0;10.0;8;1643;1;0
4.0;4.0;2;1.0;1.0;1.0;19.0;;1200.0;;20.0;1;10;339;91.0;10.0;10.0;10.0;3;1213;0;1
1.0;1.0;4;1.0;2.0;3.0;78.0;;;120.0;25.0;1;0;238;97.0;10.0;10.0;10.0;1;1199;1;0
2.0;2.0;1;1.0;1.0;1.0;35.0;;;;;1;0;96;100.0;10.0;10.0;10.0;2;307;0;1
1.0;1.0;1;1.0;1.0;1.0;16.0;;;;;1;0;27;;;;;1;1425;0;1
1.0;1.0;2;1.5;1.0;1.0;90.0;600.0;;;20.0;1;0;0;;;;;1;889;0;1
1.0;1.0;6;2.0;3.0;5.0;36.0;;;;15.0;1;0;0;86.0;10.0;9.0;9.0;1;400;1;0
14.0;14.0;6;2.0;2.0;3.0;195.0;;4656.0;200.0;30.0;6;35;291;83.0;8.0;10.0;9.0;14;2175;1;0
6.0;6.0;10;2.0;4.0;7.0;250.0;;4500.0;400.0;50.0;6;0;348;74.0;8.0;7.0;10.0;6;667;1;0
1.0;1.0;2;2.0;1.0;1.0;29.0;;;100.0;18.0;1;15;276;88.0;9.0;9.0;10.0;1;530;0;1
1.0;1.0;2;1.0;1.0;2.0;21.0;;;;;1;15;357;95.0;10.0;10.0;10.0;1;1319;0;1
2.0;2.0;6;1.0;3.0;3.0;55.0;455.0;1503.0;200.0;30.0;5;20;310;89.0;9.0;9.0;9.0;1;734;1;0
1.0;1.0;4;1.5;2.0;2.0;145.0;600.0;2000.0;300.0;30.0;4;15;92;100.0;10.0;10.0;9.0;1;814;1;0
2.0;2.0;4;2.0;2.0;2.0;65.0;300.0;900.0;;;1;0;122;88.0;9.0;9.0;9.0;2;733;1;0
4.0;4.0;1;2.0;2.0;2.0;56.0;;;;;1;0;355;;;;;3;1096;1;0
2.0;2.0;1;1.0;1.0;1.0;100.0;;;;;1;0;2;;;;;2;427;1;0
1.0;1.0;1;1.5;1.0;1.0;55.0;370.0;;150.0;10.0;1;15;323;100.0;10.0;10.0;10.0;1;546;0;1
1.0;1.0;2;1.0;1.0;1.0;45.0;;;150.0;8.0;1;0;3;96.0;10.0;10.0;10.0;1;537;0;1
2.0;2.0;6;2.0;3.0;3.0;250.0;;3500.0;800.0;40.0;1;0;89;;;;;1;511;1;0
5.0;5.0;2;1.0;0.0;1.0;105.0;;;;;1;0;226;100.0;10.0;10.0;10.0;3;199;1;0
3.0;3.0;1;1.0;1.0;1.0;27.0;;;300.0;5.0;1;0;312;;;;;3;268;0;1
1.0;1.0;2;1.0;1.0;1.0;75.0;400.0;;;30.0;1;0;240;96.0;10.0;10.0;10.0;1;795;0;1
1.0;1.0;2;1.0;1.0;1.0;65.0;;;;;1;0;0;100.0;10.0;10.0;10.0;1;1024;1;0
2.0;2.0;2;1.0;1.0;1.0;45.0;305.0;1100.0;;10.0;1;45;365;80.0;9.0;9.0;7.0;1;1014;0;0
7.0;7.0;2;1.5;1.0;1.0;29.0;;;;;1;0;258;88.0;9.0;9.0;10.0;7;572;0;1
10.0;10.0;8;2.0;3.0;6.0;180.0;;;150.0;50.0;4;14;312;98.0;10.0;10.0;10.0;10;1631;1;0
1.0;1.0;2;1.0;1.0;3.0;20.0;;;;;1;0;166;81.0;9.0;7.0;9.0;1;503;0;1
8.0;8.0;3;1.0;1.0;2.0;55.0;;;100.0;25.0;2;25;105;90.0;9.0;9.0;10.0;8;1727;1;0
6.0;6.0;1;3.0;1.0;1.0;35.0;;;;;1;15;362;91.0;9.0;9.0;10.0;6;1698;0;1
2.0;2.0;4;1.0;1.0;1.0;70.0;;;;;1;0;332;93.0;10.0;9.0;9.0;2;331;1;0
1.0;1.0;3;1.0;2.0;2.0;40.0;;;;;1;0;98;;;;;1;251;0;1
4.0;4.0;4;1.0;1.0;2.0;62.0;;;;;2;15;26;95.0;10.0;10.0;10.0;4;1481;1;0
1.0;1.0;1;2.0;1.0;1.0;14.0;;;;;1;0;0;;;;;1;214;0;1
4.0;4.0;2;2.0;1.0;1.0;40.0;;;;10.0;1;0;49;98.0;10.0;10.0;10.0;4;213;0;1
3.0;3.0;2;1.0;1.0;1.0;34.0;280.0;1080.0;300.0;20.0;1;6;316;95.0;10.0;10.0;10.0;2;1555;0;1
3.0;3.0;3;1.0;0.0;2.0;80.0;;;150.0;30.0;2;15;189;96.0;10.0;10.0;10.0;3;2064;1;0
3.0;3.0;8;1.5;1.0;5.0;150.0;;2500.0;350.0;50.0;2;15;351;96.0;9.0;10.0;10.0;3;745;1;0
46.0;46.0;5;1.0;2.0;3.0;50.0;;;150.0;80.0;2;5;323;;;;;44;933;1;0
1.0;1.0;8;2.0;3.0;6.0;220.0;;;150.0;30.0;6;20;317;100.0;10.0;10.0;10.0;1;405;1;0
1.0;1.0;2;1.0;1.0;2.0;21.0;;;;;1;19;331;100.0;10.0;10.0;10.0;1;1122;0;1
1.0;1.0;1;2.0;1.0;1.0;18.0;125.0;350.0;;;1;0;365;80.0;6.0;8.0;8.0;1;656;0;1
2.0;2.0;4;1.0;0.0;2.0;50.0;;;100.0;30.0;2;10;333;91.0;9.0;10.0;9.0;1;597;1;0
1.0;1.0;2;1.0;1.0;1.0;85.0;;;;;1;0;357;67.0;7.0;6.0;9.0;1;514;1;0
2.0;2.0;4;1.0;1.0;1.0;80.0;580.0;;100.0;35.0;2;20;292;98.0;10.0;10.0;9.0;1;962;1;0
1.0;1.0;1;1.0;1.0;1.0;24.0;;;;10.0;1;0;20;100.0;10.0;10.0;10.0;1;272;0;1
2.0;2.0;2;1.0;1.0;2.0;24.0;250.0;580.0;;15.0;1;25;314;95.0;10.0;10.0;10.0;1;1234;0;1
207.0;207.0;4;2.0;1.0;2.0;89.0;;;150.0;30.0;2;12;274;67.0;7.0;9.0;10.0;67;452;1;0
3.0;3.0;1;1.5;1.0;1.0;30.0;161.0;567.0;;;1;0;311;50.0;3.0;9.0;7.0;3;488;0;1
2.0;2.0;2;1.0;1.0;1.0;38.0;;;;5.0;1;9;33;;;;;1;1813;0;0
1.0;1.0;1;1.0;1.0;1.0;500.0;;;;;1;0;365;;;;;1;775;0;1
2.0;2.0;5;1.0;2.0;4.0;90.0;490.0;1790.0;100.0;36.0;5;15;18;88.0;9.0;9.0;10.0;2;794;1;0
1.0;1.0;2;1.0;1.0;1.0;28.0;;;;;2;6;198;100.0;10.0;10.0;10.0;1;994;0;1
1.0;1.0;1;1.0;1.0;1.0;20.0;;;;;1;0;130;94.0;10.0;9.0;9.0;1;986;0;1
3.0;3.0;4;1.0;2.0;3.0;49.0;450.0;;;15.0;1;0;22;81.0;8.0;8.0;10.0;3;1440;1;0
1.0;1.0;1;3.0;1.0;1.0;30.0;;;;;1;0;347;99.0;10.0;10.0;10.0;1;446;0;1
2.0;2.0;2;1.0;1.0;1.0;16.0;;;;5.0;1;11;0;100.0;10.0;10.0;10.0;2;366;0;1
1.0;1.0;2;1.0;1.0;1.0;35.0;;;;5.0;1;5;166;90.0;10.0;10.0;9.0;1;606;0;1
11.0;11.0;4;1.0;2.0;1.0;75.0;480.0;1600.0;200.0;40.0;2;15;338;87.0;9.0;9.0;8.0;11;2157;1;0
1.0;1.0;4;1.0;2.0;3.0;45.0;349.0;1199.0;;;1;0;263;93.0;10.0;9.0;10.0;1;1067;1;0
1.0;1.0;3;1.0;1.0;2.0;60.0;;;;10.0;2;12;212;90.0;9.0;9.0;10.0;1;782;1;0
5.0;5.0;4;1.5;2.0;3.0;100.0;;;150.0;35.0;2;15;340;;;;;5;129;1;0
1.0;1.0;3;1.0;1.0;2.0;50.0;280.0;1000.0;70.0;20.0;1;0;73;92.0;10.0;9.0;9.0;1;1097;1;0
16.0;16.0;4;1.0;1.0;1.0;75.0;;;150.0;49.0;2;15;335;93.0;10.0;10.0;10.0;9;180;1;0
24.0;24.0;3;1.0;1.0;2.0;68.0;;;100.0;25.0;2;15;122;96.0;10.0;10.0;10.0;23;1735;1;0
11.0;11.0;6;1.0;2.0;3.0;79.0;;;;20.0;2;10;26;91.0;9.0;10.0;10.0;11;555;1;0
1.0;1.0;3;2.0;3.0;2.0;25.0;;;;;1;0;0;;;;;1;339;1;0
1.0;1.0;4;2.0;2.0;3.0;182.0;;;;;1;0;188;;;;;1;160;1;0
9.0;9.0;6;1.0;2.0;4.0;120.0;;;150.0;40.0;3;15;319;94.0;10.0;9.0;10.0;8;2285;1;0
1.0;1.0;1;0.5;1.0;1.0;20.0;;;;;1;0;364;100.0;10.0;10.0;9.0;1;142;0;0
3.0;3.0;2;0.5;1.0;1.0;17.0;140.0;490.0;120.0;7.0;1;10;311;82.0;8.0;8.0;6.0;3;669;0;1
3.0;3.0;5;1.5;2.0;3.0;100.0;;;;10.0;1;35;365;84.0;10.0;9.0;9.0;3;556;1;0
1.0;1.0;2;1.0;0.0;1.0;39.0;;;;;1;0;53;100.0;10.0;10.0;9.0;1;90;1;0
2.0;2.0;2;1.0;1.0;1.0;22.0;;;;;1;0;0;95.0;10.0;9.0;10.0;1;272;0;1
1.0;1.0;3;1.0;1.0;2.0;65.0;;;;10.0;1;0;211;100.0;10.0;10.0;8.0;1;24;1;0
1.0;1.0;2;1.0;1.0;1.0;28.0;;;;5.0;1;0;356;97.0;10.0;10.0;8.0;1;974;0;1
3.0;3.0;2;1.0;1.0;1.0;52.0;;;;30.0;1;0;29;94.0;10.0;10.0;10.0;3;305;1;0
1.0;1.0;2;1.0;1.0;2.0;21.0;;;;5.0;1;0;0;93.0;10.0;10.0;10.0;1;91;0;1
1.0;1.0;3;1.0;1.0;1.0;65.0;;;;;2;15;337;100.0;10.0;10.0;10.0;1;343;1;0
142.0;142.0;7;4.0;4.0;6.0;556.0;;;;103.0;1;0;192;;;;;77;1667;1;0
9.0;9.0;4;1.0;1.0;1.0;70.0;;;200.0;45.0;2;15;319;94.0;10.0;10.0;10.0;9;2073;1;0
9.0;9.0;3;1.0;1.0;2.0;18.0;;;;10.0;1;10;156;91.0;9.0;10.0;9.0;6;403;0;1
1.0;1.0;2;1.0;1.0;1.0;25.0;;;;;1;12;148;;;;;1;730;0;1
1.0;1.0;3;1.0;1.0;2.0;45.0;315.0;775.0;;15.0;1;0;227;91.0;9.0;9.0;9.0;1;1405;1;0
1.0;1.0;2;1.0;1.0;1.0;89.0;;;400.0;50.0;1;0;0;;;;;1;1138;1;0
4.0;4.0;1;1.5;1.0;1.0;14.0;;;;;1;0;236;91.0;9.0;9.0;9.0;4;272;0;1
1.0;1.0;3;1.0;1.0;2.0;68.0;391.0;1302.0;;20.0;1;0;326;97.0;10.0;10.0;10.0;1;448;1;0
13.0;13.0;9;2.0;5.0;6.0;120.0;539.0;2280.0;;;1;0;0;89.0;10.0;10.0;10.0;9;849;1;0
4.0;4.0;1;1.0;1.0;1.0;30.0;;;120.0;;1;0;0;;;;;4;694;0;1
1.0;1.0;4;1.0;1.0;1.0;75.0;;;;35.0;1;0;254;100.0;10.0;10.0;10.0;1;416;1;0
2.0;2.0;2;1.5;1.0;1.0;30.0;150.0;450.0;;;1;0;0;80.0;9.0;8.0;7.0;2;303;0;1
1.0;1.0;2;1.0;1.0;1.0;120.0;700.0;3000.0;150.0;;1;0;158;88.0;10.0;9.0;9.0;1;919;1;0
1.0;1.0;5;1.0;2.0;4.0;90.0;600.0;1700.0;;15.0;4;15;298;86.0;9.0;8.0;10.0;1;793;1;0
3.0;3.0;4;1.0;1.0;3.0;72.0;450.0;1350.0;;30.0;1;10;96;94.0;10.0;10.0;9.0;1;1972;1;0
1.0;1.0;1;0.5;1.0;1.0;25.0;150.0;350.0;;;1;0;365;;;;;1;536;0;1
3.0;3.0;3;1.0;1.0;2.0;82.0;;;;40.0;1;0;331;;;;;3;96;1;0
6.0;6.0;1;1.0;1.0;1.0;23.0;;;;;1;0;313;95.0;9.0;10.0;9.0;6;1633;0;1
3.0;3.0;3;2.0;1.0;2.0;25.0;;;150.0;10.0;2;18;352;86.0;9.0;8.0;10.0;3;715;0;1
142.0;142.0;7;4.0;4.0;5.0;299.0;;;;103.0;1;0;120;96.0;10.0;10.0;10.0;77;1667;1;0
1.0;1.0;1;1.0;1.0;1.0;28.0;;;120.0;5.0;1;0;362;95.0;10.0;10.0;10.0;1;1181;0;1
1.0;1.0;2;1.0;2.0;1.0;70.0;;;200.0;30.0;1;0;83;;;;;1;1390;1;0
13.0;13.0;4;1.0;2.0;2.0;95.0;;;;;1;0;240;100.0;10.0;10.0;10.0;13;1700;1;0
1.0;1.0;2;0.5;1.0;1.0;20.0;;;;;1;0;300;88.0;9.0;9.0;10.0;1;110;0;1
1.0;1.0;4;1.0;1.0;2.0;55.0;334.0;650.0;650.0;30.0;1;0;77;100.0;10.0;10.0;10.0;1;747;1;0
3.0;3.0;6;1.0;2.0;5.0;80.0;;1500.0;150.0;35.0;4;20;304;94.0;10.0;10.0;10.0;3;1764;1;0
1.0;1.0;3;1.0;1.0;2.0;40.0;;;100.0;20.0;1;12;332;91.0;9.0;10.0;9.0;1;1331;1;0
7.0;7.0;2;1.0;0.0;1.0;60.0;;;120.0;10.0;1;0;70;82.0;9.0;10.0;10.0;7;1739;1;0
1.0;1.0;1;1.0;1.0;1.0;45.0;;;;5.0;1;15;0;100.0;8.0;8.0;10.0;1;1040;0;1
1.0;1.0;2;1.0;1.0;1.0;40.0;;;;;1;0;0;90.0;9.0;9.0;9.0;1;426;0;1
1.0;1.0;3;1.0;1.0;3.0;60.0;;;200.0;15.0;2;15;0;70.0;10.0;9.0;10.0;1;1728;1;0
28.0;28.0;2;1.0;1.0;1.0;110.0;650.0;2000.0;;100.0;2;0;59;95.0;9.0;10.0;10.0;28;2153;1;0
2.0;2.0;3;1.0;1.0;2.0;55.0;;;100.0;20.0;2;8;132;;;;;2;1368;1;0
1.0;1.0;7;2.0;3.0;4.0;70.0;;;;30.0;2;10;340;100.0;10.0;10.0;10.0;1;153;1;0
10.0;10.0;4;1.0;0.0;2.0;95.0;;;;40.0;2;0;319;98.0;10.0;10.0;10.0;9;605;1;0
2.0;2.0;1;0.5;1.0;1.0;25.0;150.0;450.0;;;1;8;326;99.0;10.0;10.0;10.0;2;691;0;1
2.0;2.0;2;1.0;1.0;1.0;27.0;;;;15.0;1;0;44;97.0;10.0;9.0;10.0;2;1418;0;1
2.0;2.0;1;1.0;1.0;1.0;19.0;;;;5.0;1;0;306;100.0;10.0;10.0;9.0;2;914;0;0
1.0;1.0;4;1.0;3.0;4.0;25.0;175.0;530.0;;;1;0;0;;;;;1;642;1;0
1.0;1.0;4;1.0;2.0;2.0;55.0;;;95.0;20.0;1;0;64;100.0;10.0;10.0;10.0;1;21;1;0
1.0;1.0;6;1.0;2.0;4.0;70.0;;;120.0;40.0;3;15;254;92.0;10.0;10.0;9.0;1;687;1;0
10.0;10.0;4;1.0;1.0;4.0;49.0;;;150.0;;2;10;256;91.0;10.0;10.0;10.0;8;2115;1;0
1.0;1.0;3;1.0;1.0;1.0;65.0;465.0;1470.0;100.0;25.0;2;20;302;93.0;9.0;10.0;8.0;1;1830;1;0
1.0;1.0;1;2.0;1.0;1.0;19.0;;;;;1;0;3;100.0;10.0;10.0;10.0;1;297;0;1
1.0;1.0;1;2.5;1.0;1.0;55.0;;;;10.0;1;0;89;80.0;10.0;8.0;10.0;1;443;0;1
11.0;11.0;6;1.0;2.0;3.0;99.0;;;;25.0;3;12;30;100.0;10.0;10.0;10.0;8;783;1;0
4.0;4.0;8;3.0;4.0;5.0;235.0;;2465.0;850.0;88.0;6;31;310;100.0;10.0;10.0;10.0;4;628;1;0
4.0;4.0;4;1.0;1.0;2.0;75.0;500.0;1400.0;;;1;0;238;98.0;10.0;10.0;10.0;4;1814;1;0
1.0;1.0;1;1.0;1.0;1.0;50.0;;;;5.0;1;15;305;100.0;10.0;10.0;10.0;1;1491;0;1
1.0;1.0;2;1.0;1.0;1.0;28.0;;;;20.0;1;20;281;91.0;9.0;9.0;10.0;1;284;0;1
23.0;23.0;7;2.0;2.0;4.0;120.0;800.0;3000.0;150.0;39.0;4;18;252;95.0;10.0;9.0;10.0;23;1601;1;0
2.0;2.0;2;1.0;1.0;1.0;150.0;;;300.0;;2;0;165;98.0;10.0;10.0;10.0;1;2110;1;0
1.0;1.0;2;1.0;0.0;1.0;60.0;350.0;;;;1;0;187;97.0;10.0;10.0;10.0;1;527;1;0
2.0;2.0;4;1.0;2.0;3.0;75.0;400.0;;200.0;30.0;2;15;59;94.0;9.0;10.0;10.0;2;1479;1;0
5.0;5.0;4;1.5;1.0;4.0;180.0;;;;;1;0;194;100.0;8.0;10.0;6.0;4;178;0;1
2.0;2.0;3;1.0;1.0;1.0;68.0;;;130.0;24.0;2;5;113;83.0;9.0;9.0;9.0;2;319;1;0
1.0;1.0;7;3.0;3.0;7.0;340.0;;;150.0;;7;50;199;99.0;10.0;10.0;10.0;1;478;1;0
1.0;1.0;3;1.0;1.0;1.0;40.0;;;200.0;30.0;2;10;8;89.0;9.0;9.0;9.0;1;344;1;0
1.0;1.0;4;1.0;1.0;1.0;67.0;;;85.0;10.0;1;0;63;80.0;9.0;7.0;9.0;1;577;1;0
38.0;38.0;2;5.0;1.0;1.0;32.0;336.0;1344.0;200.0;;1;0;10;;;;;38;732;0;1
2.0;2.0;2;1.0;1.0;1.0;32.0;210.0;930.0;;10.0;1;10;0;;;;;2;661;0;1
1.0;1.0;2;1.0;1.0;1.0;60.0;400.0;;90.0;10.0;1;0;8;97.0;10.0;10.0;10.0;1;1458;1;0
1.0;1.0;4;1.0;1.0;4.0;135.0;;;;;2;20;277;80.0;8.0;10.0;10.0;1;464;1;0
1.0;1.0;3;1.0;1.0;1.0;55.0;;;;;2;10;84;89.0;9.0;9.0;10.0;1;654;1;0
23.0;23.0;6;1.0;2.0;3.0;85.0;540.0;2100.0;150.0;30.0;4;16;292;86.0;9.0;9.0;10.0;23;1601;1;0
1.0;1.0;2;1.0;1.0;1.0;34.0;;;;;1;0;169;98.0;10.0;10.0;9.0;1;428;0;1
1.0;1.0;5;2.0;2.0;3.0;100.0;;;300.0;30.0;1;0;282;97.0;10.0;10.0;10.0;1;769;1;0
114.0;114.0;2;2.0;1.0;1.0;23.0;;;;15.0;1;5;281;;;;;97;1066;0;1
1.0;1.0;2;1.0;1.0;1.0;59.0;;;;20.0;1;0;37;94.0;10.0;10.0;9.0;1;152;1;0
1.0;1.0;4;1.0;2.0;2.0;98.0;;;200.0;30.0;1;0;282;99.0;10.0;10.0;10.0;1;1311;1;0
1.0;1.0;2;2.0;1.0;1.0;25.0;;;;;1;0;37;95.0;10.0;7.0;10.0;1;54;0;1
1.0;1.0;4;1.0;1.0;2.0;125.0;756.0;2880.0;200.0;50.0;1;0;216;98.0;10.0;10.0;10.0;1;804;1;0
10.0;10.0;6;2.0;2.0;3.0;90.0;;;200.0;70.0;4;20;273;89.0;10.0;9.0;9.0;10;912;1;0
1.0;1.0;2;1.0;0.0;1.0;45.0;;;;25.0;1;0;326;;;;;1;89;1;0
1.0;1.0;5;2.5;3.0;3.0;150.0;;;500.0;75.0;3;25;340;;;;;1;29;1;0
3.0;3.0;1;1.0;1.0;1.0;19.0;133.0;480.0;;10.0;1;0;95;87.0;9.0;9.0;9.0;3;1855;0;1
40.0;40.0;4;1.0;1.0;2.0;85.0;535.0;1800.0;150.0;40.0;2;20;0;88.0;10.0;10.0;10.0;40;1900;1;0
2.0;2.0;2;1.0;1.0;1.0;32.0;;;;;1;10;337;92.0;9.0;9.0;9.0;2;1888;0;1
3.0;3.0;1;1.0;1.0;1.0;15.0;;;300.0;5.0;1;0;89;;;;;3;670;0;0
2.0;2.0;3;1.0;1.0;2.0;19.0;;;;5.0;1;10;42;100.0;10.0;10.0;10.0;2;388;0;1
