Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
1.0;1.0;2.9999999999999996;1.0;1.0;1.0;60.0;354.2;1252.3999999999999;150.0;24.0;2.0;10.0;140.0;97.0;10.0;9.0;10.0;1.0;100.00000000000001;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;55.0;396.0;1599.9999999999998;300.0;50.0;3.0;10.0;133.0;85.0;9.0;9.0;9.0;1.0;1719.0;1.0;0.0
3.0;3.0;2.0;3.0;3.0000000000000004;3.0;85.0;249.00000000000003;540.0;154.79999999999995;15.0;1.0;0.0;165.0;92.10447761194028;9.2;9.2;9.8;3.0;1.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;35.0;190.0;610.0;117.79999999999998;13.0;1.0;0.0;33.0;92.0;9.0;9.0;10.0;1.0;1060.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;191.6;589.0;198.0;10.200000000000001;1.0;0.0;357.0;92.10447761194028;9.2;9.2;9.8;1.0;2.0;0.0;1.0
38.0;38.0;1.0;5.0;1.0;1.0;23.0;322.0;1288.0;199.99999999999997;20.0;1.0;0.0;10.0;92.10447761194028;9.2;9.2;9.6;38.0;732.0;0.0;1.0
40.0;40.0;5.999999999999999;2.0;3.0000000000000004;5.0;145.0;945.0000000000001;3150.0;199.99999999999997;60.0;2.0;20.0;338.0;83.0;9.0;9.0;10.0;40.00000000000001;1899.9999999999998;1.0;0.0
16.0;16.0;4.0;1.0;0.0;2.0;82.0;351.00000000000006;1350.0;150.0;49.00000000000001;2.0;15.0;239.99999999999997;97.0;9.0;10.0;9.0;9.0;180.0;1.0;0.0
15.000000000000002;15.000000000000002;2.0;0.5;1.0;1.0;45.0;196.20000000000002;756.0;105.0;16.0;1.0;10.0;158.0;95.0;10.0;10.0;9.0;15.0;599.0;0.0;1.0
13.000000000000002;13.000000000000002;5.0;2.0;2.0;2.0;130.0;667.9999999999999;2208.0;250.00000000000003;35.0;3.0;14.000000000000002;305.0;95.0;9.0;10.0;10.0;6.000000000000001;1509.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;45.0;213.6;659.0;189.99999999999997;11.200000000000001;1.0;0.0;365.0;100.0;10.0;10.0;10.0;2.0;493.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;35.0;166.0;592.0;85.0;10.0;1.0;10.0;364.0;40.0;5.0;3.0;8.0;1.0;318.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;25.0;210.8;745.9999999999999;99.99999999999999;18.6;2.0;6.0;0.0;92.10447761194028;9.2;9.2;9.8;3.0;658.0;0.0;1.0
4.0;4.0;5.999999999999999;1.0;1.0;4.0;60.0;503.0;1607.2;164.99999999999997;25.999999999999996;2.0;10.0;316.0;80.0;9.0;8.0;10.0;4.0;451.0;1.0;0.0
2.0;2.0;1.0;2.0;1.0;1.0;17.0;214.0;573.4;105.99999999999999;11.0;1.0;0.0;255.0;90.0;9.0;9.0;10.0;2.0;988.0000000000001;0.0;1.0
32.0;32.0;2.0;1.0;1.0;1.0;20.0;231.99999999999994;862.0;120.0;10.0;1.0;7.000000000000001;346.0;79.0;9.0;8.0;10.0;3.0;1997.0;0.0;1.0
2.0;2.0;2.0;1.0;2.0;4.0;29.000000000000004;180.0;540.0;149.0;13.0;1.0;0.0;272.0;80.0;7.0;10.0;10.0;2.0;1691.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;55.0;350.0;1100.0;178.00000000000003;15.0;1.0;0.0;312.0;90.0;9.0;9.0;10.0;1.0;1085.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;1.0;55.0;350.0;1206.0;257.59999999999997;30.0;1.0;0.0;62.0;87.0;9.0;9.0;10.0;1.0;585.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;35.0;346.2;1126.0;189.99999999999997;30.0;1.0;0.0;335.0;77.0;8.0;8.0;10.0;2.0;298.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;2.0;2.0;50.0;348.2;965.2;220.0;30.0;1.0;0.0;350.0;90.0;8.0;9.0;9.0;1.0;45.99999999999999;1.0;0.0
1.0;1.0;2.0;1.0;0.0;1.0;33.00000000000001;190.0;650.0;150.0;25.0;1.0;0.0;249.99999999999997;87.0;9.0;9.0;10.0;1.0;522.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;30.0;254.20000000000005;797.5999999999999;189.99999999999997;22.0;1.0;0.0;68.0;92.10447761194028;9.2;9.2;9.8;1.0;891.9999999999999;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;38.0;305.0;1009.8000000000002;99.99999999999999;12.0;1.0;0.0;77.0;100.0;10.0;10.0;10.0;1.0;834.0;1.0;0.0
1.0;1.0;1.0;1.2;1.0;1.0;85.0;275.0;803.4;124.99999999999999;10.6;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;1.0;1727.0000000000002;0.0;1.0
14.0;14.0;8.0;2.0;3.0000000000000004;4.0;240.0;607.0;6080.0;199.99999999999997;30.0;1.0;0.0;295.0;100.0;10.0;10.0;10.0;13.999999999999998;2175.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;37.0;203.59999999999997;602.9999999999999;130.0;20.0;1.0;0.0;333.0;96.00000000000001;10.0;9.0;10.0;1.0;972.9999999999999;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;250.0;526.0;1754.9999999999995;220.0;47.0;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;1.0;926.9999999999999;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;63.0;365.99999999999994;1298.0;99.99999999999999;29.800000000000004;2.0;10.0;293.0;95.0;10.0;10.0;10.0;1.0;399.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;18.0;192.40000000000003;552.0;182.79999999999998;5.0;1.0;5.0;101.00000000000001;97.0;10.0;10.0;10.0;1.0;799.0;0.0;1.0
12.0;12.0;5.999999999999999;1.0;1.0;5.999999999999999;22.0;404.0;1013.1999999999999;159.99999999999997;17.0;1.0;22.0;347.0;90.99999999999999;9.0;9.0;10.0;12.0;1193.0;0.0;0.0
7.0;7.0;2.0;1.0;1.0;1.0;75.0;303.0;1059.8;120.0;27.000000000000004;1.0;0.0;77.0;90.99999999999999;9.0;9.0;10.0;6.999999999999999;409.99999999999994;1.0;0.0
1.0;1.0;2.0;1.0;0.0;1.0;47.99999999999999;281.0;979.9999999999999;99.99999999999999;5.0;1.0;0.0;288.0;90.0;9.0;10.0;10.0;1.0;369.0;1.0;0.0
5.0;5.0;2.0;0.5;1.0;1.0;30.0;170.0;630.0;111.0;10.0;1.0;10.0;135.0;94.0;9.0;9.0;10.0;5.000000000000001;1041.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;15.0;100.0;364.99999999999994;105.99999999999999;10.200000000000001;1.0;0.0;31.0;90.99999999999999;9.0;9.0;9.0;1.0;494.00000000000006;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;70.0;350.0;950.0;199.99999999999997;23.0;2.0;30.0;281.0;95.0;10.0;10.0;10.0;1.0;955.0;1.0;0.0
4.0;4.0;4.0;1.5;1.0;2.0;57.0;420.2;1495.9999999999998;99.99999999999999;28.0;2.0;8.0;288.0;96.00000000000001;10.0;10.0;9.0;4.0;256.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;32.0;216.00000000000003;750.0;300.0;15.0;1.0;15.0;357.0;93.0;10.0;9.0;9.0;1.0;352.0;0.0;1.0
1.0;1.0;2.0;1.0;0.0;1.0;55.0;281.0;979.9999999999999;99.99999999999999;20.0;1.0;0.0;325.0;98.0;10.0;10.0;10.0;1.0;325.0;1.0;0.0
6.0;6.0;4.0;1.0;2.0;3.0;75.0;442.80000000000007;1260.6000000000001;500.00000000000006;35.0;1.0;0.0;237.0;96.00000000000001;10.0;10.0;10.0;6.000000000000001;692.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;20.0;131.0;375.0;96.0;11.0;1.0;0.0;0.0;80.0;7.0;7.0;9.0;1.0;271.0;0.0;1.0
1.0;1.0;2.9999999999999996;1.5;2.0;2.0;39.0;180.0;816.5999999999999;169.0;18.0;2.0;39.0;315.0;96.00000000000001;10.0;10.0;9.0;1.0;972.0;0.0;1.0
2.0;2.0;5.0;1.5;2.0;2.0;100.0;510.00000000000006;2090.0;150.0;28.0;4.0;20.0;24.000000000000004;85.0;9.0;8.0;9.0;2.0;858.0000000000001;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;28.0;212.79999999999998;450.0;170.0;22.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;614.0;0.0;1.0
5.0;5.0;2.0;1.0;0.0;1.0;58.0;437.2;1319.8;87.0;18.0;1.0;0.0;307.0;92.0;9.0;10.0;10.0;5.000000000000001;2151.0;1.0;0.0
1.0;1.0;8.0;3.0;3.0000000000000004;5.999999999999999;190.0;613.0;2682.8;150.0;40.0;5.000000000000001;30.0;357.0;96.00000000000001;9.0;9.0;10.0;1.0;678.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;34.0;131.0;464.0;114.0;11.799999999999999;1.0;0.0;167.0;89.0;9.0;10.0;9.0;2.0;189.0;0.0;1.0
6.0;6.0;2.0;1.0;1.0;4.0;26.0;159.0;688.0;160.0;8.0;1.0;14.000000000000002;365.0;20.0;2.0;2.0;6.0;6.000000000000001;1300.0;0.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;35.0;191.6;589.0;110.0;11.799999999999999;1.0;0.0;89.0;92.10447761194028;9.2;9.2;9.8;1.0;53.0;0.0;1.0
1.0;1.0;4.0;1.0;2.0;2.0;100.0;499.8;1279.8;300.0;20.0;1.0;0.0;6.000000000000001;87.0;9.0;8.0;10.0;1.0;1653.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;55.0;300.0;1200.0;253.99999999999997;20.0;1.0;0.0;311.0;93.0;10.0;9.0;10.0;1.0;557.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;240.0;799.9999999999999;148.0;8.200000000000001;1.0;13.0;85.0;92.0;9.0;9.0;10.0;1.0;1069.0;0.0;1.0
4.0;4.0;2.0;1.0;1.0;1.0;43.0;298.0;1088.3999999999999;199.99999999999997;30.0;1.0;0.0;99.0;92.10447761194028;9.2;9.2;9.8;3.0;744.0;0.0;1.0
2.0;2.0;1.0;2.0;1.0;1.0;40.0;197.60000000000002;533.3999999999999;120.0;12.0;1.0;0.0;75.0;100.0;10.0;10.0;10.0;2.0;188.0;0.0;1.0
10.0;10.0;4.0;1.0;1.0;3.0;18.0;261.0;734.0;96.0;12.0;1.0;7.000000000000001;351.0;94.0;9.0;10.0;9.0;10.000000000000002;949.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;150.0;373.0;1340.2000000000003;150.0;38.6;1.0;0.0;87.0;92.10447761194028;9.2;9.2;9.8;1.0;735.9999999999999;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;30.0;201.60000000000002;575.0;141.79999999999998;15.600000000000001;1.0;0.0;38.0;97.0;10.0;10.0;10.0;1.0;482.0;0.0;1.0
5.0;5.0;8.0;2.0;3.0000000000000004;4.0;140.0;604.0000000000001;3038.0;190.00000000000003;30.0;2.0;15.0;321.0;96.00000000000001;10.0;10.0;10.0;4.0;783.0;1.0;0.0
1.0;1.0;2.9999999999999996;2.0;2.0;2.0;41.0;360.20000000000005;1070.2;300.0;30.0;1.0;5.0;36.0;96.00000000000001;10.0;9.0;9.0;1.0;287.0;1.0;0.0
6.0;6.0;5.999999999999999;1.0;2.0;3.0;89.0;532.8000000000001;1942.8;150.0;50.0;1.0;0.0;44.0;88.0;10.0;9.0;10.0;1.0;825.0;1.0;0.0
2.0;2.0;4.0;1.0;0.0;2.0;40.0;336.8;994.9999999999999;96.0;10.0;1.0;0.0;207.0;100.0;10.0;10.0;10.0;2.0;635.0;1.0;0.0
114.0;114.0;2.0;2.0;1.0;1.0;28.0;237.60000000000002;816.0000000000001;159.79999999999998;15.0;1.0;5.0;92.0;92.10447761194028;9.2;9.2;9.8;97.0;1066.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;49.0;305.0;1009.8000000000002;148.0;8.0;1.0;7.000000000000001;341.0;87.0;10.0;9.0;10.0;2.0;802.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;65.0;464.99999999999994;1459.9999999999998;300.0;27.000000000000004;2.0;10.0;289.0;88.0;9.0;10.0;9.0;1.0;809.0;1.0;0.0
5.0;5.0;4.0;1.0;1.0;1.0;80.0;346.2;1169.0;96.0;30.0;2.0;15.0;335.0;93.0;9.0;8.0;10.0;5.000000000000001;53.0;1.0;0.0
12.0;12.0;4.0;1.0;1.0;1.0;79.00000000000001;425.19999999999993;1503.0;250.00000000000003;20.0;2.0;15.0;339.0;92.10447761194028;9.2;9.2;9.8;12.0;1534.0;1.0;0.0
1.0;1.0;5.999999999999999;2.0;3.0000000000000004;5.0;100.0;603.0;2249.0;319.99999999999994;100.0;5.000000000000001;20.0;89.0;92.10447761194028;9.2;9.2;9.8;1.0;337.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;50.0;411.8;1229.0;150.0;10.0;1.0;20.0;108.0;100.0;10.0;10.0;10.0;1.0;1561.0;1.0;0.0
16.0;16.0;4.0;1.0;2.0;3.0;99.0;545.9999999999999;1639.7999999999997;99.99999999999999;30.0;4.0;0.0;324.0;93.0;10.0;10.0;10.0;16.0;1012.0;1.0;0.0
5.0;5.0;2.0;2.0;1.0;2.0;25.0;227.60000000000002;982.0;96.0;30.0;3.0;10.0;172.0;80.0;9.0;8.0;10.0;5.000000000000001;70.0;0.0;1.0
0.0;0.0;2.9999999999999996;1.0;3.0000000000000004;3.0;120.0;394.8;1390.6000000000001;198.0;21.4;1.0;0.0;333.0;92.10447761194028;9.2;9.2;9.8;1.0;909.0;1.0;0.0
15.000000000000002;15.000000000000002;10.0;3.0;4.0;8.0;205.0;716.8;3921.8;266.0;46.0;4.0;5.0;280.0;96.00000000000001;10.0;9.0;10.0;15.0;441.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;50.0;492.7999999999999;1220.6000000000001;128.99999999999997;20.0;1.0;0.0;0.0;98.0;10.0;10.0;10.0;1.0;2029.0;1.0;0.0
1.0;1.0;5.0;1.0;2.0;4.0;80.0;478.00000000000006;1782.2;250.00000000000003;30.0;2.0;15.0;317.0;95.0;10.0;10.0;10.0;1.0;203.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;65.0;354.2;1156.0;139.99999999999997;23.000000000000004;1.0;0.0;285.0;100.0;10.0;10.0;10.0;1.0;374.00000000000006;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;46.0;201.60000000000002;633.9999999999999;199.99999999999997;10.0;1.0;5.0;62.0;100.0;10.0;10.0;10.0;1.0;201.0;0.0;1.0
6.0;6.0;4.0;2.0;1.0;3.0;36.0;300.0;1000.0;117.0;10.0;2.0;20.0;347.0;83.0;9.0;9.0;10.0;6.000000000000001;667.0;0.0;1.0
39.0;39.0;4.0;1.0;1.0;4.0;89.0;458.00000000000006;1270.6000000000001;159.20000000000002;28.0;1.0;0.0;320.0;92.10447761194028;9.2;9.2;9.8;29.0;238.99999999999997;1.0;0.0
4.0;4.0;5.0;1.0;0.0;3.0;59.0;411.4;1300.0000000000002;500.00000000000006;65.0;2.0;9.0;322.0;92.10447761194028;9.2;9.2;9.8;3.0;2867.0;1.0;0.0
3.0;3.0;1.0;1.0;1.0;1.0;35.0;232.4;741.9999999999999;99.99999999999999;10.0;1.0;10.0;224.0;100.0;10.0;10.0;10.0;3.0;597.0;0.0;1.0
8.0;8.0;2.9999999999999996;1.0;1.0;2.0;37.0;448.8;1369.9999999999998;99.99999999999999;15.0;2.0;9.0;274.0;87.0;9.0;9.0;10.0;8.0;1727.0000000000002;1.0;0.0
4.0;4.0;5.0;1.0;2.0;3.0;90.0;693.9999999999999;2420.0;199.99999999999997;55.0;3.0;20.0;217.0;97.0;10.0;10.0;10.0;4.0;2195.0;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;14.0;177.00000000000003;522.0;154.0;8.200000000000001;1.0;5.0;96.00000000000001;94.0;9.0;10.0;8.0;2.0;885.0;0.0;1.0
2.0;2.0;5.999999999999999;1.0;1.0;2.0;54.0;415.0;1320.0;188.00000000000003;28.999999999999996;4.0;10.0;37.0;99.0;10.0;10.0;10.0;1.0;1106.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;66.0;304.99999999999994;1059.8;129.99999999999997;23.000000000000004;1.0;0.0;151.0;98.0;10.0;9.0;10.0;1.0;723.0;1.0;0.0
7.0;7.0;2.0;1.0;1.0;1.0;45.0;350.0;1300.0;99.99999999999999;15.0;2.0;8.0;169.0;87.0;9.0;9.0;9.0;6.999999999999999;974.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;30.0;261.59999999999997;763.0000000000001;99.99999999999999;20.0;1.0;0.0;19.0;92.10447761194028;9.2;9.2;9.8;1.0;1104.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;35.0;171.59999999999997;484.0;117.0;10.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;2.0;722.0000000000001;0.0;1.0
10.0;10.0;5.999999999999999;2.0;2.0;3.0;140.0;929.9999999999999;3000.0;199.99999999999997;44.99999999999999;3.0;10.0;319.0;94.0;10.0;10.0;10.0;8.0;1643.0;1.0;0.0
4.0;4.0;2.0;1.0;1.0;1.0;19.0;265.0;1200.0;159.19999999999996;20.0;1.0;10.0;339.0;90.99999999999999;10.0;10.0;10.0;3.0;1213.0;0.0;1.0
1.0;1.0;4.0;1.0;2.0;3.0;78.0;449.79999999999995;1180.6;120.0;25.0;1.0;0.0;238.0;97.0;10.0;10.0;10.0;1.0;1199.0;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;35.0;197.60000000000002;533.3999999999999;117.0;10.0;1.0;0.0;96.00000000000001;100.0;10.0;10.0;10.0;2.0;307.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;16.0;239.00000000000003;778.4;105.99999999999999;10.200000000000001;1.0;0.0;27.0;92.10447761194028;9.2;9.2;9.8;1.0;1425.0;0.0;1.0
1.0;1.0;2.0;1.5;1.0;1.0;90.0;600.0;1369.4;240.0;20.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.4;1.0;889.0;0.0;1.0
1.0;1.0;5.999999999999999;2.0;3.0000000000000004;5.0;36.0;438.0;1376.0;134.79999999999998;15.0;1.0;0.0;0.0;85.99999999999999;10.0;9.0;9.0;1.0;400.00000000000006;1.0;0.0
14.0;14.0;5.999999999999999;2.0;2.0;3.0;195.0;753.9999999999999;4656.0;199.99999999999997;30.0;6.000000000000001;35.0;291.0;83.0;8.0;10.0;9.0;13.999999999999998;2175.0;1.0;0.0
6.0;6.0;10.0;2.0;4.0;7.0;250.0;750.7999999999998;4500.0;399.99999999999994;50.0;6.000000000000001;0.0;348.0;74.0;8.0;7.0;10.0;6.000000000000001;667.0;1.0;0.0
1.0;1.0;2.0;2.0;1.0;1.0;29.000000000000004;201.60000000000002;726.0000000000001;99.99999999999999;18.0;1.0;15.0;276.0;88.0;9.0;9.0;10.0;1.0;530.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;21.0;260.0;730.0000000000001;96.0;12.0;1.0;15.0;357.0;95.0;10.0;10.0;10.0;1.0;1319.0;0.0;1.0
2.0;2.0;5.999999999999999;1.0;3.0000000000000004;3.0;55.0;455.0;1503.0;199.99999999999997;30.0;5.000000000000001;20.0;310.0;89.0;9.0;9.0;9.0;1.0;734.0;1.0;0.0
1.0;1.0;4.0;1.5;2.0;2.0;145.0;600.0;2000.0;300.0;30.0;4.0;15.0;92.0;100.0;10.0;10.0;9.0;1.0;813.9999999999999;1.0;0.0
2.0;2.0;4.0;2.0;2.0;2.0;65.0;300.0;900.0;230.0;28.799999999999997;1.0;0.0;122.0;88.0;9.0;9.0;9.0;2.0;732.9999999999999;1.0;0.0
4.0;4.0;1.0;2.0;2.0;2.0;56.0;309.0;1180.2;184.0;48.99999999999999;1.0;0.0;355.0;92.10447761194028;9.2;9.2;9.8;3.0;1096.0;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;100.0;309.0;1224.1999999999998;174.0;37.0;1.0;0.0;2.0;92.10447761194028;9.2;9.2;9.8;2.0;427.0;1.0;0.0
1.0;1.0;1.0;1.5;1.0;1.0;55.0;370.0;1025.9999999999998;150.0;10.0;1.0;15.0;323.0;100.0;10.0;10.0;10.0;1.0;546.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;45.0;213.6;659.0;150.0;8.0;1.0;0.0;3.0000000000000004;96.00000000000001;10.0;10.0;10.0;1.0;537.0;0.0;1.0
2.0;2.0;5.999999999999999;2.0;3.0000000000000004;3.0;250.0;565.0;3500.0;799.9999999999999;40.0;1.0;0.0;89.0;92.10447761194028;9.2;9.2;9.8;1.0;511.0;1.0;0.0
5.0;5.0;2.0;1.0;0.0;1.0;105.0;281.0;979.9999999999998;120.0;22.400000000000002;1.0;0.0;226.0;100.0;10.0;10.0;10.0;3.0;199.0;1.0;0.0
3.0;3.0;1.0;1.0;1.0;1.0;27.0;197.60000000000002;533.4;300.0;5.0;1.0;0.0;312.0;92.10447761194028;9.2;9.2;9.8;3.0;268.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;75.0;400.0;1288.0;204.2;30.0;1.0;0.0;239.99999999999997;96.00000000000001;10.0;10.0;10.0;1.0;795.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;65.0;353.0;1156.0;139.99999999999997;23.000000000000004;1.0;0.0;0.0;100.0;10.0;10.0;10.0;1.0;1024.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;45.0;305.0;1100.0;198.0;10.0;1.0;45.0;365.0;80.0;9.0;9.0;6.999999999999999;1.0;1014.0000000000001;0.0;0.0
7.0;7.0;2.0;1.5;1.0;1.0;29.000000000000004;212.0;687.0;189.99999999999997;22.6;1.0;0.0;258.0;88.0;9.0;9.0;10.0;6.999999999999999;572.0;0.0;1.0
10.0;10.0;8.0;2.0;3.0000000000000004;5.999999999999999;180.0;793.0;2820.0;150.0;50.0;4.0;14.000000000000002;312.0;98.0;10.0;10.0;10.0;10.000000000000002;1631.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;3.0;20.0;186.0;540.0;96.0;12.0;1.0;0.0;166.0;80.99999999999999;9.0;7.0;9.0;1.0;503.0;0.0;1.0
8.0;8.0;2.9999999999999996;1.0;1.0;2.0;55.0;448.1999999999999;1253.0000000000002;99.99999999999999;25.0;2.0;25.0;105.0;90.0;9.0;9.0;10.0;8.0;1727.0000000000002;1.0;0.0
6.0;6.0;1.0;3.0;1.0;1.0;35.0;251.00000000000006;876.0;142.2;16.0;1.0;15.0;362.0;90.99999999999999;9.0;9.0;10.0;6.000000000000001;1698.0000000000002;0.0;1.0
2.0;2.0;4.0;1.0;1.0;1.0;70.0;325.2;935.3999999999999;129.99999999999997;23.0;1.0;0.0;332.0;93.0;10.0;9.0;9.0;2.0;331.0;1.0;0.0
1.0;1.0;2.9999999999999996;1.0;2.0;2.0;40.0;208.60000000000002;692.9999999999999;169.0;18.0;1.0;0.0;98.0;92.10447761194028;9.2;9.2;9.8;1.0;251.0;0.0;1.0
4.0;4.0;4.0;1.0;1.0;2.0;62.0;459.19999999999993;1596.9999999999998;146.0;28.0;2.0;15.0;26.0;95.0;10.0;10.0;10.0;4.0;1481.0;1.0;0.0
1.0;1.0;1.0;2.0;1.0;1.0;14.0;197.60000000000002;533.4;96.0;11.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;214.0;0.0;1.0
4.0;4.0;2.0;2.0;1.0;1.0;40.0;201.60000000000002;659.0;177.00000000000003;10.0;1.0;0.0;49.0;98.0;10.0;10.0;10.0;4.0;213.00000000000003;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;34.0;280.0;1080.0;300.0;20.0;1.0;6.0;316.0;95.0;10.0;10.0;10.0;2.0;1555.0;0.0;1.0
3.0;3.0;2.9999999999999996;1.0;0.0;2.0;80.0;435.5999999999999;1330.0;150.0;30.0;2.0;15.0;189.0;96.00000000000001;10.0;10.0;10.0;3.0;2064.0;1.0;0.0
3.0;3.0;8.0;1.5;1.0;5.0;150.0;699.0;2500.0;350.0;50.0;2.0;15.0;351.0;96.00000000000001;9.0;10.0;10.0;3.0;745.0000000000001;1.0;0.0
46.0;46.0;5.0;1.0;2.0;3.0;50.0;514.0000000000001;2002.0;150.0;80.0;2.0;5.0;323.0;92.10447761194028;9.2;9.2;9.8;44.0;933.0000000000001;1.0;0.0
1.0;1.0;8.0;2.0;3.0000000000000004;5.999999999999999;220.0;613.0;2682.8;150.0;30.0;6.000000000000001;20.0;317.0;100.0;10.0;10.0;10.0;1.0;405.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;2.0;21.0;199.6;550.6;96.0;12.0;1.0;19.0;331.0;100.0;10.0;10.0;10.0;1.0;1122.0;0.0;1.0
1.0;1.0;1.0;2.0;1.0;1.0;18.0;125.0;350.0;96.0;11.0;1.0;0.0;365.0;80.0;6.0;8.0;8.0;1.0;656.0;0.0;1.0
2.0;2.0;4.0;1.0;0.0;2.0;50.0;351.0;1268.0;99.99999999999999;30.0;2.0;10.0;333.0;90.99999999999999;9.0;10.0;9.0;1.0;597.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;85.0;381.00000000000006;1290.2;163.99999999999997;37.0;1.0;0.0;357.0;67.0;7.0;6.0;9.0;1.0;514.0;1.0;0.0
2.0;2.0;4.0;1.0;1.0;1.0;80.0;580.0000000000001;1564.0000000000002;99.99999999999999;35.0;2.0;20.0;292.0;98.0;10.0;10.0;9.0;1.0;962.0000000000001;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;23.999999999999996;197.60000000000002;533.3999999999999;120.0;10.0;1.0;0.0;20.0;100.0;10.0;10.0;10.0;1.0;272.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;2.0;23.999999999999996;250.0;580.0;162.0;15.0;1.0;25.0;314.0;95.0;10.0;10.0;10.0;1.0;1234.0;0.0;1.0
207.0;207.0;4.0;2.0;1.0;2.0;89.0;445.2;1578.0;150.0;30.0;2.0;12.0;274.0;67.0;7.0;9.0;10.0;67.0;452.00000000000006;1.0;0.0
3.0;3.0;1.0;1.5;1.0;1.0;30.0;161.0;567.0;104.0;11.0;1.0;0.0;311.0;50.0;3.0;9.0;6.999999999999999;3.0;487.99999999999994;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;38.0;275.0;832.0;144.0;5.0;1.0;9.0;33.0;92.10447761194028;9.2;9.2;9.8;1.0;1812.9999999999998;0.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;500.0;464.0;1300.6;180.0;19.0;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;1.0;775.0;0.0;1.0
2.0;2.0;5.0;1.0;2.0;4.0;90.0;490.0;1790.0;99.99999999999999;36.0;5.000000000000001;15.0;18.0;88.0;9.0;9.0;10.0;2.0;793.9999999999999;1.0;0.0
